gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
15.891779448621552,3.559544950620764,nan,nan,nan
15.941879699248117,3.605723143550816,nan,nan,nan
15.991979949874684,3.6526342187846117,nan,nan,nan
16.042080200501253,3.700295369278379,nan,nan,nan
16.09218045112782,3.7487244215539395,nan,nan,nan
16.142280701754384,3.797939868443217,nan,nan,nan
16.19238095238095,3.847960903979914,nan,nan,nan
16.242481203007518,3.898807460609153,nan,nan,nan
16.292581453634085,3.9505002489018706,nan,nan,nan
16.342681704260652,4.003060799978417,nan,nan,nan
16.392781954887216,4.0565115108657315,nan,nan,nan
16.442882205513783,4.110875693034319,nan,nan,nan
16.49298245614035,4.166177624385697,nan,nan,nan
16.543082706766917,4.22244260498831,nan,nan,nan
16.593182957393484,4.279697016890344,nan,nan,nan
16.643283208020048,4.337968388371834,nan,nan,nan
16.693383458646615,4.397285463036804,nan,nan,nan
16.743483709273182,4.457678274188753,nan,nan,nan
16.79358395989975,4.519178224981199,nan,nan,nan
16.843684210526316,4.581818174888918,nan,nan,nan
16.89378446115288,4.645632533106892,nan,nan,nan
16.943884711779447,4.710657359552857,nan,nan,nan
16.993984962406014,4.776930474227693,nan,nan,nan
17.04408521303258,4.844491575776598,nan,nan,nan
17.094185463659148,4.913382370194907,nan,nan,nan
17.144285714285715,4.9836467107371805,nan,nan,nan
17.19438596491228,5.055330750219631,nan,nan,nan
17.244486215538846,5.128483107055844,nan,nan,nan
17.294586466165413,5.203155046537954,nan,nan,nan
17.34468671679198,5.279400679073433,nan,nan,nan
17.394786967418547,5.357277177315557,nan,nan,nan
17.44488721804511,5.43684501438917,nan,nan,nan
17.494987468671678,5.518168225718659,nan,nan,nan
17.545087719298245,5.601314697319517,nan,nan,nan
17.59518796992481,5.686356483828103,nan,nan,nan
17.64528822055138,5.773370160026822,nan,nan,nan
17.695388471177942,5.862437210187716,nan,nan,nan
17.74548872180451,5.953644460222751,nan,nan,nan
17.795588972431077,6.0470845584138955,nan,nan,nan
17.845689223057644,6.142856511425662,nan,nan,nan
17.89578947368421,6.241066283406692,nan,nan,nan
17.945889724310774,6.341827467304622,nan,nan,nan
17.99598997493734,6.445262039095827,nan,nan,nan
18.04609022556391,6.551501207528879,nan,nan,nan
18.096190476190475,6.660686374272336,nan,nan,nan
18.146290726817043,6.77297022213815,nan,nan,nan
18.19639097744361,6.888517952442492,nan,nan,nan
18.246491228070173,7.007508696720944,nan,nan,nan
18.29659147869674,7.130137133134085,nan,nan,nan
18.346691729323307,7.2566153442415615,nan,nan,nan
18.396791979949874,7.387174960727501,nan,nan,nan
18.44689223057644,7.522069645573167,nan,nan,nan
18.496992481203005,7.6615779856880675,nan,nan,nan
18.547092731829572,7.806006873922947,nan,nan,nan
18.59719298245614,7.955695484769624,nan,nan,nan
18.647293233082706,8.111019973369839,nan,nan,nan
18.697393483709273,8.272399061723277,nan,nan,nan
18.747493734335837,8.440300721015698,nan,nan,nan
