pump_GHz,signal_GHz,gain_db
10.7,2.3000000000000003,0.019033189577524135
10.7,2.4000000000000004,0.15322226350370072
10.7,2.5000000000000004,0.777439564749426
10.7,2.6000000000000005,1.7496189614074853
10.7,2.7000000000000006,2.9302315917864528
10.7,2.8000000000000007,4.217638398636646
10.7,2.900000000000001,5.553291261946561
10.7,3.000000000000001,6.8745459312449855
10.7,3.100000000000001,8.161448961080852
10.7,3.200000000000001,9.396716911715732
10.7,3.300000000000001,10.566766880611922
10.7,3.4000000000000012,11.671932610108353
10.7,3.5000000000000013,12.701338174326528
10.7,3.6000000000000014,13.663676564029492
10.7,3.7000000000000015,14.546883791081367
10.7,3.8000000000000016,15.354419411756886
10.7,3.9000000000000017,16.092685229275887
10.7,4.000000000000002,16.755944599067114
10.7,4.100000000000001,17.355281124315297
10.7,4.200000000000002,17.87168902459711
10.7,4.3000000000000025,18.321541145960293
10.7,4.400000000000002,18.710379415936256
10.7,4.500000000000002,19.010273448946794
10.7,4.600000000000002,19.241642489788923
10.7,4.700000000000003,19.399471651025486
10.7,4.8000000000000025,19.48773083408501
10.7,4.900000000000002,19.51463662897613
10.7,5.000000000000003,19.47111348412608
10.7,5.100000000000003,19.356872761741908
10.7,5.200000000000003,19.182434187048877
10.7,5.3000000000000025,18.923973618893562
10.7,5.400000000000003,18.599969936676082
10.7,5.5000000000000036,18.213743181688386
10.7,5.600000000000003,17.744082507283746
10.7,5.700000000000003,17.201725805318706
10.7,5.800000000000003,16.595541817781662
10.7,5.900000000000004,15.931952696207915
10.7,6.0000000000000036,15.185146183522772
10.7,6.100000000000003,14.36967673593453
10.7,6.200000000000004,13.479197516815088
10.7,6.300000000000004,12.529304286909316
10.7,6.400000000000004,11.49618280480051
10.7,6.5000000000000036,10.408370462791925
10.7,6.600000000000004,9.253846839145247
10.7,6.700000000000005,8.037304997574125
10.7,6.800000000000004,6.784172175226431
10.7,6.900000000000004,5.491861950663246
10.7,7.000000000000004,4.1985713502890425
10.7,7.100000000000005,2.9378686602483652
10.7,7.200000000000005,1.786855153935982
10.7,7.300000000000004,0.825424389699877
10.7,7.400000000000005,0.19091150828383413
10.7,7.500000000000005,0.005837995786446309
10.7,7.600000000000005,0.37014594637867815
10.7,7.700000000000005,1.3043742364484314
10.7,7.800000000000005,2.7519291012077014
10.7,7.900000000000006,4.609070170964221
10.7,8.000000000000005,6.792199111079008
10.7,8.100000000000005,9.231628956167173
10.7,8.200000000000006,11.871563197721846
10.7,8.300000000000006,14.690608841151022
10.7,8.400000000000006,17.665273114816625
10.7,8.500000000000005,20.80090779699981
10.7,8.600000000000005,24.08827116976216
10.7,8.700000000000006,27.538631427912698
